1.376651982378868655e-01	1.446402349486065053e-01	3.340675477239389568e-02	3.193832599118977267e-02	1.431718061674024274e-02	3.671071953010318807e-03	3.267254038179183417e-02	1.945668135095468890e-02	2.055800293685778116e-02	1.725403817914849744e-02	1.101321585903095729e-03	1.541850220264334020e-02	4.258443465491967839e-02	1.101321585903095729e-03	2.165932452276088035e-02	1.541850220264334020e-02	2.202643171806191458e-03	2.055800293685778463e-02	3.303964757709287187e-03	6.130690161527230925e-02	1.945668135095468890e-02	1.505139500734230598e-02	2.019089574155674693e-02	4.038179148311351295e-03	1.986049926578581926e-01	3.671071953010318634e-02	5.873715124816510265e-03	2.679882525697530743e-02	1.321585903083714875e-02	1.798825256975056242e-02
2.083333333333320103e-01	4.062499999999968914e-02	1.458333333333322254e-02	4.374999999999966416e-02	7.291666666666610404e-03	2.083333333333317258e-03	1.874999999999985706e-02	2.187499999999983208e-02	5.937499999999952538e-02	3.541666666666638819e-02	1.249999999999990355e-02	1.666666666666654500e-02	2.812499999999978559e-02	7.291666666666610404e-03	3.124999999999975714e-02	6.249999999999951775e-03	0.000000000000000000e+00	7.395833333333277915e-02	6.249999999999951775e-03	1.093749999999991673e-01	1.249999999999990355e-02	2.291666666666649504e-02	8.333333333333269033e-03	1.249999999999990355e-02	1.083333333333324766e-01	5.208333333333291237e-02	5.208333333333293146e-03	1.041666666666658629e-03	1.354166666666656305e-02	1.562499999999988030e-02
1.202247191011237143e-01	3.314606741573044441e-02	1.314606741573036697e-01	2.921348314606748986e-02	1.741573033707869214e-02	1.853932584269667519e-02	3.202247191011244054e-02	2.134831460674162934e-02	1.123595505617980446e-02	5.056179775280911573e-03	0.000000000000000000e+00	1.348314606741576709e-02	2.022471910112364282e-02	1.348314606741576188e-02	8.988764044943840098e-03	1.348314606741576362e-02	1.123595505617980446e-03	5.842696629213499360e-02	5.505617977528103751e-02	1.179775280898879251e-02	2.078651685393263782e-02	2.078651685393264475e-02	5.898876404494397818e-02	1.573033707865172451e-02	1.477528089887643614e-01	2.808988764044952069e-02	2.415730337078658349e-02	3.988764044943833575e-02	1.460674157303374493e-02	1.067415730337081120e-02
5.903128153380463039e-02	2.623612512613542405e-02	1.664984863773978294e-02	2.320887991927364502e-02	1.412714429868830272e-02	2.472250252270453280e-02	2.119071644803245322e-02	1.967709384460156544e-02	6.559031281533854278e-03	6.054490413723557195e-03	0.000000000000000000e+00	9.081735620585337093e-03	2.472250252270453280e-02	9.081735620585337093e-03	1.261352169525741321e-02	3.279515640766926532e-02	2.522704339051482381e-03	1.564076690211919224e-02	2.371342078708393517e-02	2.522704339051482815e-03	2.976791120080749323e-02	1.210898082744711786e-02	3.047426841574190082e-01	7.568113017154447578e-03	1.458123107971756038e-01	3.128153380423839142e-02	5.146316851665024006e-02	3.582240161453103394e-02	6.559031281533854278e-03	2.472250252270453280e-02
1.950844854070660495e-01	3.840245775729642791e-02	1.351766513056834318e-01	1.843317972350229025e-02	5.376344086021499907e-02	4.608294930875571696e-03	1.536098310291857463e-02	1.689708141321043244e-02	6.144393241167429506e-03	4.608294930875571696e-03	0.000000000000000000e+00	1.996927803379414806e-02	1.536098310291857637e-02	3.686635944700457357e-02	3.072196620583714753e-03	4.608294930875571696e-03	0.000000000000000000e+00	3.686635944700456663e-02	1.075268817204300294e-02	6.144393241167429506e-03	2.918586789554528799e-02	2.150537634408600240e-02	7.680491551459287317e-03	1.351766513056834873e-01	1.413210445468508769e-01	2.150537634408600587e-02	1.075268817204300294e-02	0.000000000000000000e+00	7.680491551459286449e-03	3.072196620583714753e-03
1.819314641744539385e-01	3.052959501557617888e-02	1.127725856697814055e-01	2.118380062305285499e-02	1.993769470404975139e-02	1.806853582554508730e-02	3.987538940809948890e-02	1.121495327102798624e-02	1.433021806853575913e-02	1.495327102803731441e-02	6.230529595015547309e-04	3.551401869158862107e-02	5.109034267912746646e-02	8.722741433021765148e-03	8.722741433021766883e-03	6.230529595015547525e-03	0.000000000000000000e+00	1.495327102803731614e-02	1.619937694704042322e-02	1.183800623052953978e-02	1.433021806853576260e-02	1.059190031152643097e-02	3.052959501557618582e-02	2.180685358255441547e-02	1.719626168224291096e-01	2.803738317756996473e-02	2.554517133956374017e-02	6.230529595015547525e-03	4.922118380062281973e-02	2.242990654205597595e-02
6.787762906309779964e-02	6.070745697896772625e-02	5.736137667304035473e-03	8.126195028680718510e-03	2.007648183556412502e-02	1.912045889101345085e-03	4.067877629063110789e-01	7.648183556405381209e-03	1.147227533460807095e-02	8.126195028680716775e-03	4.302103250478027038e-03	3.250478011472286710e-02	3.919694072657758238e-02	9.560229445506725427e-04	1.673040152963676738e-02	5.258126195028699906e-03	9.560229445506725427e-04	7.648183556405381209e-03	4.780114722753363472e-03	5.736137667304035473e-03	6.692160611854708341e-03	1.768642447418744892e-02	2.437858508604214686e-02	7.648183556405380341e-03	1.142447418738053860e-01	9.082217973231389643e-03	1.529636711281075895e-02	5.736137667304035473e-03	5.736137667304036340e-03	7.648183556405382943e-02
1.127427759355751624e-01	1.421127427759352919e-02	9.000473709142566003e-03	9.000473709142567738e-03	2.794883941260060609e-02	7.579346281383214298e-03	1.515869256276642860e-02	1.563240170535288437e-02	9.000473709142567738e-03	5.210800568450959722e-03	0.000000000000000000e+00	7.105637138796765465e-03	8.526764566556115435e-03	9.947891994315468875e-03	2.226432970156319580e-02	5.447655139744186914e-02	1.894836570345804008e-03	1.989578398863094816e-02	2.747513027001416419e-02	4.737091425864510021e-04	1.279014684983417575e-02	4.263382283278058585e-03	3.808621506395066802e-01	4.263382283278058585e-03	1.236380862150636695e-01	1.468498342017997976e-02	2.415916627190900501e-02	4.405495026053996011e-02	5.210800568450961456e-03	8.053055423969664867e-03
1.342828077314337232e-01	3.967446592065086014e-02	4.374364191251247508e-02	6.103763987792438020e-03	7.121057985757844357e-03	3.051881993896219010e-03	2.441505595116975208e-02	7.121057985757844357e-03	2.543234994913516622e-02	1.302136317395720388e-01	7.121057985757844357e-03	2.950152594099678810e-02	3.560528992878923132e-02	1.525940996948110112e-02	1.220752797558487951e-02	1.729399796541190859e-02	0.000000000000000000e+00	6.612410986775144051e-02	4.069175991861625347e-03	4.476093591047788922e-02	2.238046795523894461e-02	4.984740590030491830e-02	2.746693794506597369e-02	7.121057985757844357e-03	1.210579857578834156e-01	3.255340793489301665e-02	1.017293997965406337e-02	2.034587995930812673e-03	1.017293997965406510e-02	6.307222787385520502e-02
1.398713826366561885e-01	8.306538049303326121e-02	8.896034297963560655e-02	2.625937834941051777e-02	8.038585209003220114e-03	1.554126473740622544e-02	2.197213290460880292e-02	2.572347266881029951e-02	2.250803858520901424e-02	2.786709539121116214e-02	2.679528403001072649e-03	1.286173633440515149e-02	4.394426580921759196e-02	0.000000000000000000e+00	8.574490889603434904e-03	1.125401929260450712e-02	5.359056806002145731e-04	5.466237942122187388e-02	1.232583065380493670e-02	4.715969989281887376e-02	2.250803858520901424e-02	1.714898177920686981e-02	3.804930332261522580e-02	7.502679528403005324e-03	1.532690246516613952e-01	4.501607717041800766e-02	2.197213290460879945e-02	3.751339764201501795e-03	1.822079314040729939e-02	1.446945337620579586e-02
